Title_en,SubTitle_en,CodeFlag,Value,MeaningParameterDescription_en,Note_en,noteIDs,UnitComments_en,Status
Quality control indicator,,0,,No quality control applied,,,,Operational
Quality control indicator,,1,,Quality control applied,,,,Operational
Quality control indicator,,2-191,,Reserved,,,,Operational
Quality control indicator,,192-254,,Reserved for local use,,,,Operational
Quality control indicator,,255,,Missing,,,,Operational
