Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",12-13,2,Aerosol type,(see Common Code table C-14),,CCT-14,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",14,1,Type of interval for first and second size,(see Code table 4.91),,4.91,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",15,1,Scale factor of first size,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",16-19,4,Scaled value of first size in metres,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",20,1,Scale factor of second size,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",21-24,4,Scaled value of second size in metres,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",25,1,Type of interval for first and second wavelength,(see Code table 4.91),,4.91,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",26,1,Scale factor of first wavelength,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",27-30,4,Scaled value of first wavelength in metres,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",31,1,Scale factor of second wavelength,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",32-35,4,Scaled value of second wavelength in metres,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",36,1,Type of generating process,(see Code table 4.3),,4.3,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",37,1,Background generating process identifier (defined by originating centre),,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",38,1,Analysis or forecast generating process identifier (defined by originating centre),,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",39-40,2,Hours of observational data cut-off after reference time,(see Note),33,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",41,1,Minutes of observational data cut-off after reference time,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",42,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",43-46,4,Forecast time in units defined by octet 42,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",47,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",48,1,Scale factor of first fixed surface,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",49-52,4,Scaled value of first fixed surface,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",53,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",54,1,Scale factor of second fixed surface,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",55-58,4,Scaled value of second fixed surface,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",59-60,2,Total number of quantile q,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer at a point in time for aerosol",61-62,2,Quantile value (between 0 and q),,,,,Operational
