Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",12-13,2,Aerosol type,(see Common Code table C-14),,CCT-14,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",14,1,Type of interval for first and second size,(see Code table 4.91),,4.91,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",15,1,Scale factor of first size,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",16-19,4,Scaled value of first size in metres,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",20,1,Scale factor of second size,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",21-24,4,Scaled value of second size in metres,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",25,1,Type of interval for first and second wavelength,(see Code table 4.91),,4.91,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",26,1,Scale factor of first wavelength,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",27-30,4,Scaled value of first wavelength in metres,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",31,1,Scale factor of second wavelength,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",32-35,4,Scaled value of second wavelength in metres,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",36,1,Type of generating process,(see Code table 4.3),,4.3,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",37,1,Background generating process identifier (defined by originating centre),,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",38,1,Analysis or forecast generating process identifier (defined by originating centre),,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",39-40,2,Hours of observational data cut-off after reference time,(see Note),33,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",41,1,Minutes of observational data cut-off after reference time,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",42,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",43-46,4,Forecast time in units defined by octet 42,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",47,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",48,1,Scale factor of first fixed surface,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",49-52,4,Scaled value of first fixed surface,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",53,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",54,1,Scale factor of second fixed surface,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",55-58,4,Scaled value of second fixed surface,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",59,1,Type of ensemble forecast,(see Code table 4.6),,4.6,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",60-63,4,Number of forecasts in ensemble,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",64,1,Forecast probability number,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",65,1,Total number of forecast probabilities,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",66,1,Probability type,(see Code table 4.9),,4.9,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",67,1,Scale factor of lower limit,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",68-71,4,Scaled value of lower limit,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",72,1,Scale factor of upper limit,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer at a point in time for optical properties of aerosol",73-76,4,Scaled value of upper limit,,,,,Operational
