Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",10,,Parameter category,(see Code table 4.1),,4.1,,Operational
"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",11,,Parameter number,(see Code table 4.2),,4.2,,Operational
"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",13-Dec,,Input process identifier,(see Note 1),82,,,Operational
"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",14-15,,Input originating centre,(see Common Code table C-11 and Note 2),81,CCT-11,,Operational
"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",16,,Type of post-processing,(see Note 3),126,,,Operational
"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",17,,Type of generating process,(see Code table 4.3),,4.3,,Operational
"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",18,,Background generating process identifier (defined by originating centre),,,,,Operational
"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",19,,Forecast generating process identifier (defined by originating centre),,,,,Operational
"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",20-21,,Hours after reference time of data cut-off,(see Note 4),33,,,Operational
"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",22,,Minutes after reference time of data cut-off,,,,,Operational
"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",23,,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational
"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",24-27,,Forecast time in units defined by octet 23,(see Note 5),111,,,Operational
"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",28,,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational
"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",29,,Scale factor of first fixed surface,,,,,Operational
"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",30-33,,Scaled value of first fixed surface,,,,,Operational
"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",34,,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational
"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",35,,Scale factor of second fixed surface,,,,,Operational
"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",36-39,,Scaled value of second fixed surface,,,,,Operational
"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",40,,Type of ensemble forecast,(see Code table 4.6),,4.6,,Operational
"post-processing individual ensemble forecast, control and perturbed, at a horizontal level or in a horizontal layer, in a continuous or non-continuous time interval",41,,Perturbation number,,,,,Operational
