Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",58-61,4,Total number of data values missing in statistical process,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",,,62-73   Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",62,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",63,1,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",64,1,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",65-68,4,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",69,1,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",70-73,4,"Time increment between successive fields, in units defined by the previous octet",(see Notes 3 and 4),"7,96",,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",,,"74-nn   These octets are included only if n > 1, where nn = 61 + 12 x n",,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",74-85,,"As octets 62 to 73, next innermost step of processing",,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",86-nn,,"Additional time range specifications, included in accordance with the value of n. Contents as octets 62 to 73, repeated as necessary",,,,,Operational
