Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",29,1,Scale factor of first fixed surface,,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",30-33,4,Scaled value of first fixed surface,,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",34,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",35,1,Scale factor of second fixed surface,,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",36-39,4,Scaled value of second fixed surface,,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",40,1,Type of ensemble forecast,(see Code table 4.6),,4.6,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",41-44,4,Number of forecasts in ensemble,,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",45,1,Forecast probability number,,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",46,1,Total number of forecast probabilities,,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",47,1,Probability type,(see Code table 4.9),,4.9,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",48,1,Scale factor of lower limit,,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",49-52,4,Scaled value of lower limit,,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",53,1,Scale factor of upper limit,,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",54-57,4,Scaled value of upper limit,,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",58-59,2,Year of end of overall time interval,,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",60,1,Month of end of overall time interval,,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",61,1,Day of end of overall time interval,,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",62,1,Hour of end of overall time interval,,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",63,1,Minute of end of overall time interval,,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",64,1,Second of end of overall time interval,,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",65,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",66-69,4,Total number of data values missing in statistical process,,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,70-81   Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",70,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",71,1,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",72,1,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",73-76,4,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",77,1,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",78-81,4,"Time increment between successive fields, in units defined by the previous octet",(see Notes 6 and 7),"7,102",,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",,,"82-nn   These octets are included only if n > 1, where nn = 69 + 12 x n",,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",82-93,12,"As octets 70 to 81, next innermost step of processing",,,,,Operational
"Probability of post-processed forecast at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",94-nn,,"Additional time range specifications, included in accordance with the value of n. Contents as octets 70 to 81, repeated as necessary",,,,,Operational
