Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",56,1,Day of end of overall time interval,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",57,1,Hour of end of overall time interval,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",58,1,Minute of end of overall time interval,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",59,1,Second of end of overall time interval,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",60,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",61-64,4,Total number of data values missing in statistical process,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",,,65-76   Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",65,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",66,1,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",67,1,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",68-71,4,Length of the time range over which statistical processing is done in units defined by the previous octet,,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",72,1,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",73-76,4,Time increment between successive fields in units defined by the previous octet,(see Notes 3 and 4),"7,110",,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",,,"77-nn   These octets are included only if n > 1, where nn = 64 + 12 x n",,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",77-88,12,"As octets 65 to 76, next innermost step of processing",,,,,Operational
"Quantile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",89-nn,,"Additional time range specifications included in accordance with the value of n. Contents as octets 65 to 76, repeated as necessary",,,,,Operational
