Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",27,,Background generating process identifier (defined by originating centre),,,,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",28,,Analysis or forecast generating process identifier (defined by originating centre),,,,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",29-30,,Hours after reference time of data cut-off,(see Note 1),33,,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",31,,Minutes after reference time of data cut-off,,,,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",32,,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",33-36,,Forecast time in units defined by octet 32,(see Note 2),111,,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",37,,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",38,,Scale factor of first fixed surface,,,,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",39-42,,Scaled value of first fixed surface,,,,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",43,,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",44,,Scale factor of second fixed surface,,,,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",45-48,,Scaled value of second fixed surface,,,,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",49-50,,Year ,,,,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",51,,Month ,,,,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",52,,Day ,,,,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",53,,Hour ,,,,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",54,,Minute ,,,,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",55,,Second ,,,,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",56,,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",57-60,,Total number of data values missing in statistical process,,,,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",,,61-72   Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",61,,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",62,,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",63,,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",64-67,,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",68,,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",69-72,,"Time increment between successive fields, in units defined by the previous octet",(see Notes 3 and 4),"7,105",,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",,,"73-nn   These octets are included only if n > 1, where nn = 60 + 12 x n",,,,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",73-84,,"As octets 61 to 72, next innermost step of processing",,,,,Operational
"average, accumulation, and/or extreme values or other statistically processed values at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol with source or sink",85-nn,,"Additional time range specifications, included in accordance with the value of n. Contents as octets 61 to 72, repeated as necessary",,,,,Operational
