Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",38-41,4,Scaled value of first fixed surface,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",42,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",43,1,Scale factor of second fixed surface,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",44-47,4,Scaled value of second fixed surface,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",48,1,Derived forecast,(see Code table 4.7),,4.7,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",49-52,4,Number of forecasts in ensemble,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",53-54,2,Year of end of overall time interval,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",55,1,Month of end of overall time interval,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",56,1,Day of end of overall time interval,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",57,1,Hour of end of overall time interval,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",58,1,Minute of end of overall time interval,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",59,1,Second of end of overall time interval,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",60,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",61-64,4,Total number of data values missing in statistical process,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",,,65-76   Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",65,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",66,1,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",67,1,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",68-71,4,Length of the time range over which statistical processing is done in units defined by the previous octet,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",72,1,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",73-76,4,Time increment between successive fields in units defined by the previous octet,(see Notes 3 and 4),"7,110",,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",,,"77-nn   These octets are included only if n > 1, where nn = 64 + 12 x n",,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",77-88,12,"As octets 65 to 76, next innermost step of processing",,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for aerosol",89-nn,,"Additional time range specifications included in accordance with the value of n. Contents as octets 65 to 76, repeated as necessary",,,,,Operational
