Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",12-13,2,Input process identifier,(see Note 1),82,,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",14-15,2,Input originating centre,(see Common Code table C-11 and Note 2),81,CCT-11,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",16,1,Type of post-processing,(see Note 3),126,,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",17,1,Type of generating process,(see Code table 4.3),,4.3,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",18,1,Background generating process identifier (defined by originating centre),,,,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",19,1,Forecast generating process identifier (defined by originating centre),,,,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",20-21,2,Hours after reference time of data cut-off,(see Note 4),33,,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",22,1,Minutes after reference time of data cut-off,,,,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",23,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",24-27,4,Forecast time in units defined by octet 23,(see Note 5),111,,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",28,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",29,1,Scale factor of first fixed surface,,,,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",30-33,4,Scaled value of first fixed surface,,,,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",34,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",35,1,Scale factor of second fixed surface,,,,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",36-39,4,Scaled value of second fixed surface,,,,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",40,1,Derived forecast,(see Code table 4.7),,4.7,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",41-44,4,Number of forecasts in ensemble,,,,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",45-46,2,Year of end of overall time interval,,,,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",47,1,Month of end of overall time interval,,,,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",48,1,Day of end of overall time interval,,,,,Operational
"Derived products of post-processed forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval",49,1,Hour of end of overall time interval,,,,,Operational
