Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,50-53,4,Radius of cluster domain,,,,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,54,1,NC - number of forecasts in the cluster,,,,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,55,1,Scale factor of standard deviation in the cluster,,,,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,56-59,4,Scaled value of standard deviation in the cluster,,,,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,60,1,Scale factor of distance of the cluster from ensemble mean,,,,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,61-64,4,Scaled value of distance of the cluster from ensemble mean,,,,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,65-66,2,Year of end of overall time interval,,,,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,67,1,Month of end of overall time interval,,,,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,68,1,Day of end of overall time interval,,,,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,69,1,Hour of end of overall time interval,,,,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,70,1,Minute of end of overall time interval,,,,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,71,1,Second of end of overall time interval,,,,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,72,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,73-76,4,Total number of data values missing in statistical process,,,,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,77-88   Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,77,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,78,1,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,79,1,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,80-83,4,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,84,1,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,85-88,4,"Time increment between successive fields, in units defined by the previous octet",(see Notes 3 and 4),"7,108",,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,"89-nn   These octets are included only if n > 1, where nn = 76 + 12 x n",,,,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,89-110,22,"As octets 77 to 88, next innermost step of processing",,,,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,111-nn,,"Additional time range specifications, included in accordance with the value of n. Contents as octets 77 to 88, repeated as necessary",,,,,Operational
derived forecasts based on a cluster of ensemble members over a circular area at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(nn+1)-(nn+NC),,List of NC ensemble forecast numbers (NC is given in octet 54),,,,,Operational
